City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,iqaluit,63.7506,-68.5145,-11.15,73,75,6.17,CA,1712494767
1,puerto natales,-51.7236,-72.4875,6.25,61,40,7.72,CL,1712494772
2,tura,25.5198,90.2201,29.25,23,100,0.66,IN,1712494778
3,carnarvon,-24.8667,113.6333,24.45,74,0,9.51,AU,1712494641
4,isafjordur,66.0755,-23.124,-1.98,74,75,10.8,IS,1712494784
5,puerto ayora,-0.7393,-90.3518,24.19,99,84,2.01,EC,1712494789
6,ushuaia,-54.8,-68.3,5.81,56,40,5.14,AR,1712494562
7,horta,38.5333,-28.6333,17.8,88,40,9.77,PT,1712494801
8,kangding,30.0513,101.9603,6.84,99,100,0.64,CN,1712494799
9,turpan,42.9333,89.1667,20.2,17,4,2.0,CN,1712494811
10,palikir - national government center,6.9248,158.1611,27.41,83,100,4.63,FM,1712494815
11,edinburgh of the seven seas,-37.0676,-12.3116,18.82,94,100,9.84,SH,1712494821
12,invercargill,-46.4,168.35,7.31,98,38,1.37,NZ,1712494061
13,qarqaraly,49.4058,75.4742,8.97,72,100,4.68,KZ,1712494831
14,punta arenas,-53.15,-70.9167,5.06,70,20,11.83,CL,1712494840
15,grytviken,-54.2811,-36.5092,5.28,97,99,6.99,GS,1712494845
16,adamstown,-25.066,-130.1015,22.58,75,76,4.25,PN,1712494743
17,ilulissat,69.2167,-51.1,-4.99,68,75,2.57,GL,1712494854
18,freetown,8.484,-13.2299,29.62,63,89,4.08,SL,1712494858
19,kununurra,-15.7667,128.7333,24.99,83,30,0.0,AU,1712494863
20,blackmans bay,-43.0167,147.3167,13.07,94,100,0.89,AU,1712494868
21,bani mazar,28.5036,30.8004,27.4,18,0,7.68,EG,1712494866
22,stanley,54.868,-1.6985,14.84,57,40,11.83,GB,1712494878
23,port-aux-francais,-49.35,70.2167,5.55,67,100,7.77,TF,1712494882
24,luwuk,-0.9516,122.7875,24.19,92,100,1.65,ID,1712494886
25,tolanaro,-25.0319,46.9987,27.04,83,20,4.12,MG,1712494891
26,avarua,-21.2078,-159.775,24.03,100,100,1.03,CK,1712494895
27,ancud,-41.8697,-73.8203,11.35,97,100,1.38,CL,1712494827
28,yuzhno-kurilsk,44.0306,145.8556,2.43,88,100,3.53,RU,1712494902
29,west island,-12.1568,96.8225,28.99,79,40,4.12,CC,1712494906
30,albany,42.6001,-73.9662,5.05,73,63,1.79,US,1712494802
31,kavaratti,10.5669,72.642,29.65,70,83,3.38,IN,1712494914
32,saint-joseph,-21.3667,55.6167,28.21,81,28,2.26,RE,1712494918
33,keflavik,64.0049,-22.5624,2.24,60,75,14.92,IS,1712494873
34,badger,64.8,-147.5333,-1.47,82,100,1.47,US,1712494925
35,tazovsky,67.4667,78.7,-5.78,83,100,10.08,RU,1712494929
36,viedma,-40.8135,-62.9967,20.78,40,25,3.82,AR,1712494829
37,el granada,37.5027,-122.4694,9.5,88,0,2.57,US,1712494730
38,papatowai,-46.5619,169.4708,9.46,95,100,2.57,NZ,1712494939
39,ghat,24.9647,10.1728,33.54,9,0,5.94,LY,1712494943
40,port mathurin,-19.6833,63.4167,27.39,78,16,5.39,MU,1712494866
41,leua,48.2156,18.6071,26.39,54,100,3.02,SK,1712494951
42,smiths falls,44.9001,-76.0161,6.03,80,4,3.15,CA,1712494954
43,iskateley,67.6803,53.1512,-5.55,88,100,6.26,RU,1712494958
44,dryden,49.7833,-92.7503,0.16,47,20,3.6,CA,1712494812
45,thayetmyo,19.3167,95.1833,36.42,28,0,5.23,MM,1712494966
46,hasaki,35.7333,140.8333,16.27,92,100,3.6,JP,1712494970
47,nicoya,10.1483,-85.452,26.37,77,100,2.59,CR,1712494974
48,saudarkrokur,65.7461,-19.6394,-1.08,86,100,13.09,IS,1712494829
49,huilong,31.8111,121.655,9.99,89,100,3.76,CN,1712494892
50,constitucion,-35.3333,-72.4167,15.5,63,23,1.77,CL,1712494826
51,bethel,41.3712,-73.414,7.2,67,21,1.79,US,1712494978
52,freeport,40.6576,-73.5832,8.04,65,100,5.36,US,1712494713
53,port elizabeth,-33.918,25.5701,20.05,82,20,6.17,ZA,1712494699
54,hermanus,-34.4187,19.2345,16.0,84,100,13.86,ZA,1712495001
55,sisimiut,66.9395,-53.6735,-3.62,78,100,2.44,GL,1712495005
56,vadso,70.0744,29.7487,-2.51,74,75,4.12,NO,1712495009
57,sooke,48.3746,-123.7276,8.09,86,97,1.03,CA,1712495013
58,khash,28.2211,61.2158,27.55,8,4,1.19,IR,1712495017
59,ohara,35.25,140.3833,16.21,94,98,2.05,JP,1712495021
60,belmonte,-15.8631,-38.8828,28.16,57,0,4.87,BR,1712494925
61,hawaiian paradise park,19.5933,-154.9731,17.72,89,95,1.68,US,1712495030
62,mokhotlong,-29.2894,29.0675,10.99,84,98,3.14,LS,1712495035
63,egersund,58.4513,5.9997,10.21,90,100,7.76,NO,1712495039
64,belle fourche,44.6714,-103.8522,2.41,86,100,3.57,US,1712495043
65,suwayr,30.1171,40.3893,26.52,14,0,7.82,SA,1712495046
66,mongo,12.1844,18.693,39.62,19,30,3.73,TD,1712495050
67,mogocha,53.7333,119.7667,-15.3,96,25,1.25,RU,1712495058
68,pisco,-13.7,-76.2167,20.57,88,97,1.54,PE,1712494951
69,pangody,65.85,74.4859,-4.84,80,100,12.0,RU,1712495065
70,bahia de kino,28.8333,-111.9333,15.52,57,0,5.92,MX,1712494836
71,pathein,16.7833,94.7333,27.23,81,0,4.51,MM,1712495072
72,hilo,19.7297,-155.09,18.68,93,40,2.57,US,1712495076
73,qarauyl,48.9451,79.255,12.94,58,100,3.7,KZ,1712495079
74,georgetown,5.4112,100.3354,31.97,45,20,2.68,MY,1712495083
75,waitangi,-43.9535,-176.5597,11.57,83,84,2.68,NZ,1712495086
76,nar'yan-mar,67.6713,53.087,-5.5,88,100,6.26,RU,1712495090
77,reggane,26.7158,0.1714,38.26,5,0,0.82,DZ,1712495066
78,itaituba,-4.2761,-55.9836,27.09,89,75,2.06,BR,1712494906
79,hamilton,39.1834,-84.5333,9.3,78,4,1.34,US,1712494893
80,newman,37.3138,-121.0208,7.38,89,4,0.45,US,1712495102
81,alice springs,-23.7,133.8833,14.75,63,100,0.0,AU,1712494818
82,kikwit,-5.041,18.8162,26.75,72,100,0.75,CD,1712495109
83,east london,-33.0153,27.9116,18.52,94,100,6.17,ZA,1712494864
84,udachny,66.4167,112.4,-4.2,93,100,6.22,RU,1712495116
85,dunedin,-45.8742,170.5036,10.45,91,73,0.45,NZ,1712494833
86,talara,-4.5772,-81.2719,25.42,69,0,7.2,PE,1712495123
87,micoud,13.8167,-60.9,28.99,73,40,8.23,LC,1712495127
88,buriti bravo,-5.8372,-43.8336,26.26,88,100,2.09,BR,1712495118
89,moca,19.5,-70.5,23.03,78,40,0.0,DO,1712495134
90,pushkino,56.0172,37.8667,13.16,96,100,1.85,RU,1712494938
91,nguigmi,14.2495,13.1092,36.63,11,76,5.5,NE,1712495141
92,bodaybo,57.8506,114.1933,-15.83,92,48,1.76,RU,1712495144
93,castro,-24.7911,-50.0119,20.22,73,100,3.92,BR,1712495100
94,cutral-co,-38.9469,-69.2089,14.95,10,26,1.99,AR,1712495152
95,sitka,57.0531,-135.33,4.94,60,100,9.26,US,1712495156
96,jumla,29.2747,82.1838,8.89,27,65,2.69,NP,1712494888
97,margaret river,-33.95,115.0667,16.29,77,1,7.77,AU,1712494901
98,happy valley-goose bay,53.3168,-60.3315,0.17,55,20,1.03,CA,1712495170
99,wenling,28.3669,121.36,13.16,93,100,2.21,CN,1712495174
100,necochea,-38.5473,-58.7368,20.32,57,2,6.86,AR,1712495084
101,kharp,66.8014,65.8081,-4.6,97,100,5.33,RU,1712495182
102,enewetak,11.3474,162.3373,27.39,78,100,9.51,MH,1712495186
103,watsa,3.0372,29.5355,22.28,92,100,1.66,CD,1712495191
104,filey,54.21,-0.2892,15.03,66,2,6.26,GB,1712495195
105,chibougamau,49.9168,-74.3659,-0.21,64,0,2.57,CA,1712495199
106,susanville,40.4163,-120.653,-2.09,88,100,0.0,US,1712495003
107,castillos,-34.1667,-53.8333,18.05,79,100,1.58,UY,1712495207
108,utrik,11.2278,169.8474,26.84,79,100,9.59,MH,1712495210
109,tual,-5.6667,132.75,28.32,78,100,1.85,ID,1712495214
110,kourou,5.1552,-52.6478,31.03,67,71,4.42,GF,1712495217
111,touros,-5.1989,-35.4608,30.86,65,60,4.58,BR,1712495215
112,saldanha,-33.0117,17.9442,19.03,71,100,10.86,ZA,1712495127
113,praia da vitoria,38.7333,-27.0667,18.75,80,99,4.95,PT,1712495228
114,arkhangel'sk,64.5401,40.5433,-1.94,74,75,5.0,RU,1712495151
115,wailua homesteads,22.0669,-159.378,21.24,89,100,7.72,US,1712495235
116,kpandu,6.9954,0.2931,32.26,56,22,2.45,GH,1712495238
117,moyynkum,44.2914,72.9469,18.91,39,100,1.3,KZ,1712495241
118,broken hill,-31.95,141.4333,16.71,44,48,3.12,AU,1712494946
119,kodiak,57.79,-152.4072,0.73,93,100,3.09,US,1712495248
120,lanzhou,36.0564,103.7922,15.75,41,8,2.29,CN,1712495252
121,kirensk,57.7853,108.1119,-5.58,96,57,1.34,RU,1712495255
122,longyearbyen,78.2186,15.6401,-18.09,65,0,1.54,SJ,1712495258
123,benguela,-12.5763,13.4055,28.94,72,100,4.01,AO,1712495261
124,yerofey pavlovich,53.9667,121.9667,-16.55,94,11,1.83,RU,1712495264
125,acu,-5.5767,-36.9086,31.26,57,100,2.17,BR,1712495116
126,dolores,-36.3132,-57.6792,20.83,61,0,3.6,AR,1712495271
127,alofi,-19.0595,-169.9187,24.94,94,75,5.66,NU,1712495275
128,jackson,42.4165,-122.8345,5.93,91,100,1.54,US,1712495127
129,rio grande,-32.035,-52.0986,22.06,85,100,7.21,BR,1712495282
130,urengoy,65.9667,78.3667,-5.31,79,100,9.97,RU,1712495286
131,tiksi,71.6872,128.8694,-8.33,67,100,7.75,RU,1712495289
132,papao,-17.75,-149.55,26.82,80,100,5.33,PF,1712495226
133,al kharijah,25.4514,30.5464,28.47,12,0,7.96,EG,1712495300
134,fortaleza,-3.7227,-38.5247,30.6,89,75,3.6,BR,1712495189
135,lagoa,39.05,-27.9833,14.92,86,100,5.16,PT,1712495316
136,hsinchu,24.8036,120.9686,24.92,89,100,0.89,TW,1712495248
137,nadi,-17.8,177.4167,25.0,83,20,2.57,FJ,1712495291
138,burela de cabo,43.65,-7.4,14.21,61,19,2.99,ES,1712495329
139,saipan,15.1355,145.701,27.39,78,40,7.72,MP,1712495116
140,rio gallegos,-51.6226,-69.2181,7.03,45,0,8.75,AR,1712495084
141,greenville,35.6127,-77.3663,11.19,57,0,3.6,US,1712495209
142,demopolis,32.5176,-87.8364,11.39,73,100,2.73,US,1712495353
143,genhe,50.7833,121.5167,-14.27,85,10,1.61,CN,1712495357
144,port saint john's,-31.6229,29.5448,19.62,87,100,6.4,ZA,1712495361
145,kyzyl-suu,42.3414,78.0056,5.99,69,100,2.37,KG,1712495365
146,nadym,65.5333,72.5167,-4.46,80,100,13.35,RU,1712495369
147,uturoa,-16.7333,-151.4333,29.09,77,100,4.13,PF,1712495373
148,nuuk,64.1835,-51.7216,-1.66,80,40,3.09,GL,1712495376
149,constantia,44.1833,28.65,15.39,83,47,3.86,RO,1712495339
150,ribeira grande,38.5167,-28.7,18.22,88,40,9.77,PT,1712495383
151,calliope,-24.0,151.2,22.91,94,100,1.54,AU,1712495387
152,lerwick,60.1545,-1.1494,10.0,76,87,11.3,GB,1712495266
153,whitehorse,60.7161,-135.0538,-8.83,91,91,2.73,CA,1712495220
154,ishigaki,24.3448,124.1572,24.82,87,100,5.3,JP,1712495398
155,jose pedro varela,-33.45,-54.5333,17.39,85,99,4.99,UY,1712495401
156,dudinka,69.4058,86.1778,-7.4,89,100,8.05,RU,1712495405
157,thompson,55.7435,-97.8558,0.31,97,100,2.08,CA,1712495457
158,talnakh,69.4865,88.3972,-7.66,94,100,4.61,RU,1712495465
159,zhalantun,48.0,122.7167,-4.9,42,0,8.46,CN,1712495469
160,piton saint-leu,-21.2196,55.3151,27.06,74,0,5.66,RE,1712495229
161,obudu,6.6674,9.1716,38.44,32,18,1.8,NG,1712495475
162,corpus christi,27.8006,-97.3964,23.32,94,100,2.57,US,1712495463
163,marka,1.7159,44.7717,30.88,62,98,5.79,SO,1712495447
164,mantua,45.1667,10.7833,25.61,55,100,2.68,IT,1712495485
165,diglur,18.55,77.6,36.97,19,100,6.47,IN,1712495489
166,petropavlovsk-kamchatsky,53.0452,158.6483,0.43,73,98,5.81,RU,1712495493
167,tubarjal,30.4999,38.216,24.54,18,0,4.67,SA,1712495496
168,jamestown,42.097,-79.2353,6.12,80,0,0.45,US,1712495499
169,nova sintra,14.8667,-24.7167,23.9,72,3,6.02,CV,1712495503
170,shohimardon,39.9839,71.8028,14.43,70,40,0.67,UZ,1712495506
171,dalbandin,28.8947,64.4101,31.22,6,0,3.4,PK,1712495512
172,pingliang,35.5392,106.6861,11.49,67,42,2.16,CN,1712495516
173,malabar,-33.9667,151.25,19.88,81,0,1.03,AU,1712495520
174,babu,24.4167,111.5167,17.48,96,97,1.68,CN,1712495525
175,ketchikan,55.3422,-131.6461,4.26,87,100,7.72,US,1712495529
176,pekalongan,-6.8886,109.6753,27.6,76,100,1.02,ID,1712495533
177,qaqortoq,60.7167,-46.0333,-1.79,95,100,2.35,GL,1712495538
178,anadyr,64.75,177.4833,-21.67,83,0,5.0,RU,1712495542
179,matthew town,20.95,-73.6667,25.52,78,45,4.44,BS,1712495548
180,ierapetra,35.01,25.7353,23.41,61,100,1.34,GR,1712495553
181,posto fiscal rolim de moura,-13.0833,-62.2667,25.81,88,95,2.25,BR,1712495557
182,lebu,-37.6167,-73.65,13.06,79,100,3.16,CL,1712495562
183,utete,-7.986,38.758,28.08,90,100,1.89,TZ,1712495467
184,masvingo,-20.0637,30.8277,21.61,75,100,3.85,ZW,1712495575
185,el calafate,-50.3408,-72.2768,4.44,61,0,2.62,AR,1712495582
186,port alfred,-33.5906,26.891,18.43,91,100,3.13,ZA,1712495594
187,vorgashor,67.5833,63.95,-7.33,87,100,7.34,RU,1712495601
188,pimampiro,0.4,-77.9667,18.57,69,99,2.96,EC,1712495607
189,crane,31.3974,-102.3501,10.41,20,100,2.16,US,1712495614
190,tevriz,57.509,72.4042,-0.91,66,41,3.53,RU,1712495345
191,inarajan village,13.2736,144.7484,27.54,88,65,8.0,GU,1712495628
192,yellowknife,62.456,-114.3525,-0.8,96,100,5.36,CA,1712495635
193,basavakalyan,17.8667,76.95,37.51,14,100,5.22,IN,1712495643
194,n'dalatando,-9.2978,14.9116,25.55,83,98,1.23,AO,1712495650
195,porto murtinho,-21.6989,-57.8825,32.44,47,12,3.91,BR,1712495477
196,suva,-18.1416,178.4415,25.24,87,96,4.21,FJ,1712495620
197,marquette,46.5333,-87.6335,2.1,68,5,1.34,US,1712495666
198,guane,22.2025,-84.0875,21.04,57,0,2.45,CU,1712495671
199,obigarm,38.7173,69.7088,9.64,64,0,2.84,TJ,1712495675
200,whitefish,48.4111,-114.3376,2.72,95,100,6.17,US,1712495680
201,sinabang,2.4803,96.3801,27.56,82,99,1.95,ID,1712495685
202,hithadhoo,-0.6,73.0833,29.16,73,100,1.44,MV,1712495692
203,lida,53.8833,25.2997,15.72,59,100,4.8,BY,1712495698
204,kapuskasing,49.4169,-82.4331,0.64,88,37,0.88,CA,1712495704
205,george town,5.4112,100.3354,30.96,58,20,1.54,MY,1712495432
206,krasnoturansk,54.3186,91.5639,4.02,88,100,7.15,RU,1712495714
207,kaa-khem,51.6833,94.7333,12.45,69,100,1.35,RU,1712495720
208,klyuchi,52.2667,79.1667,3.83,74,100,5.25,RU,1712495732
209,rongelap,11.1635,166.8941,27.06,77,70,8.89,MH,1712495738
210,general conesa,-40.1,-64.4333,19.8,37,5,1.72,AR,1712495743
211,bilibino,68.0546,166.4372,-16.12,99,100,1.05,RU,1712495749
212,coquimbo,-29.9533,-71.3436,16.23,81,0,1.64,CL,1712495499
213,murghob,38.1702,73.9667,-4.81,43,0,3.4,TJ,1712495762
214,yasnyy,51.0333,59.8742,13.34,66,99,3.88,RU,1712495767
215,campos belos,-13.0367,-46.7717,26.4,71,77,1.67,BR,1712495772
216,galliano,29.4422,-90.2992,22.0,83,100,2.06,US,1712495777
217,klaksvik,62.2266,-6.589,7.51,93,100,18.5,FO,1712495782
218,bredasdorp,-34.5322,20.0403,17.32,84,100,12.78,ZA,1712495797
219,zywiec,49.6853,19.1924,25.04,100,86,3.48,PL,1712495805
220,kavieng,-2.5744,150.7967,27.56,80,100,3.12,PG,1712495816
221,old town,50.087,14.4202,29.98,25,0,4.63,CZ,1712495669
222,kittila,67.6647,24.8936,-2.99,80,100,5.14,FI,1712495836
223,llallagua,-18.4167,-66.6333,11.12,57,33,0.5,BO,1712495846
224,zaragoza,41.6561,-0.8773,28.6,41,0,3.6,ES,1712495644
225,san patricio,28.017,-97.5169,23.92,89,100,2.06,US,1712495865
226,natal,-5.795,-35.2094,32.36,62,75,3.09,BR,1712495686
227,lihue,21.9789,-159.3672,21.58,86,100,7.72,US,1712495881
228,basco,20.4487,121.9702,27.84,81,37,7.19,PH,1712495889
229,volchikha,52.0333,80.3833,7.21,77,100,4.92,RU,1712495898
230,bathsheba,13.2167,-59.5167,29.34,70,40,7.72,BB,1712495906
231,likhovskoy,48.1519,40.1792,20.38,42,37,2.42,RU,1712495917
232,neryungri,56.6709,124.6491,-16.01,98,100,2.54,RU,1712495927
233,aswan,24.0934,32.907,30.87,8,100,7.42,EG,1712495430
234,queenstown,-31.8976,26.8753,14.22,92,100,4.92,ZA,1712495954
235,taoudenni,22.6783,-3.9836,39.95,5,0,0.93,ML,1712495964
236,san pedro,14.35,121.0167,29.64,69,20,2.57,PH,1712495764
237,wiwili,13.6268,-85.8254,24.98,82,99,1.82,NI,1712495980
238,mezhdurechenskiy,59.6,65.9333,0.91,52,100,6.17,RU,1712495988
239,praia,14.9215,-23.5087,26.3,57,0,9.26,CV,1712495997
240,gravenhurst,44.9168,-79.3663,6.97,72,1,0.99,CA,1712495739
241,namibe,-15.1961,12.1522,25.55,71,97,3.39,AO,1712496013
242,howard springs,-12.497,131.047,27.95,96,18,1.24,AU,1712496021
243,fort irwin,35.2627,-116.6848,3.74,56,0,3.09,US,1712496028
244,arraial do cabo,-22.9661,-42.0278,24.92,83,75,1.03,BR,1712495892
245,okha,53.5739,142.9478,0.7,90,100,3.13,RU,1712496040
246,naze,28.3667,129.4833,19.51,92,100,2.53,JP,1712496045
247,general pico,-35.6566,-63.7568,18.09,70,0,3.01,AR,1712496051
248,zouerate,22.7187,-12.4521,28.81,24,0,6.59,MR,1712496057
249,luderitz,-26.6481,15.1594,18.66,68,0,4.32,,1712496064
250,achinsk,56.2694,90.4993,-1.28,89,100,5.81,RU,1712496078
251,nemuro,43.3236,145.575,4.31,99,100,6.38,JP,1712496084
252,aioun,16.6614,-9.6149,41.05,8,10,4.1,MR,1712496081
253,mejit,10.2753,170.8646,26.92,80,100,9.75,MH,1712496115
254,krasnozavodsk,56.45,38.2167,5.53,89,100,2.14,RU,1712496126
255,salida,37.7058,-121.0849,7.95,88,75,2.06,US,1712496132
256,tazacorte,28.629,-17.9293,21.54,75,20,5.66,ES,1712496138
257,college,64.8569,-147.8028,-1.07,72,100,2.06,US,1712496145
258,ciudad rodrigo,40.6,-6.5333,16.54,51,4,2.41,ES,1712496153
259,mahina,-17.5065,-149.489,26.87,74,40,0.51,PF,1712496159
260,prado,-17.3411,-39.2208,28.56,52,57,3.18,BR,1712496098
261,barabai,-2.5833,115.3833,24.64,92,100,0.92,ID,1712496176
262,axim,4.8699,-2.2405,30.35,68,100,3.72,GH,1712496182
263,cestos city,5.46,-9.5828,30.24,66,100,3.36,LR,1712496070
264,new norfolk,-42.7826,147.0587,13.73,99,26,1.15,AU,1712496201
265,redan,33.7454,-84.1316,10.77,55,5,3.62,US,1712496209
266,radhanpur,23.8333,71.6,35.28,14,0,6.31,IN,1712496215
267,port blair,11.6667,92.75,30.02,74,20,1.03,IN,1712496222
268,ilha de mocambique,-15.0342,40.7358,29.28,72,43,6.2,MZ,1712496229
269,ad dilam,23.9915,47.1627,35.23,20,98,3.69,SA,1712496240
270,severo-yeniseyskiy,60.3725,93.0408,-9.12,87,100,4.92,RU,1712496248
271,ciudad lazaro cardenas,17.9583,-102.2,22.08,53,0,1.62,MX,1712496255
272,toccoa,34.5773,-83.3324,11.08,55,0,3.09,US,1712496262
273,ribeira brava,32.65,-17.0667,22.06,64,0,4.78,PT,1712496269
274,ceeldheer,3.8488,47.1806,31.16,55,23,6.88,SO,1712496276
275,port lincoln,-34.7333,135.8667,15.63,66,85,2.67,AU,1712496282
276,porangatu,-13.4408,-49.1486,23.22,95,100,0.56,BR,1712496294
277,bay roberts,47.5999,-53.2648,4.17,84,100,5.81,CA,1712496301
278,srandakan,-7.9386,110.2506,26.42,86,96,0.66,ID,1712496308
279,huautla de jimenez,18.1315,-96.8409,16.9,71,0,1.77,MX,1712496313
280,zhaqsy,51.9083,67.3133,3.99,97,100,5.56,KZ,1712496319
281,monchegorsk,67.9397,32.8739,-3.69,80,100,2.85,RU,1712496324
282,vilyuysk,63.7553,121.6247,-12.22,95,19,2.24,RU,1712496329
283,hadibu,12.65,54.0333,29.09,64,4,3.36,YE,1712496334
284,kidal,18.4411,1.4078,39.3,3,8,5.12,ML,1712496340
285,punta cardon,11.6581,-70.215,27.48,78,100,12.24,VE,1712496345
286,yanaul,56.2719,54.9309,4.07,99,100,3.02,RU,1712496353
287,malango,-2.9627,119.9001,20.83,99,100,0.7,ID,1712496360
288,kuala terengganu,5.3302,103.1408,29.97,84,40,1.54,MY,1712496369
289,el jadid,33.2549,-8.506,19.5,67,0,6.33,MA,1712496382
290,paramonga,-10.6667,-77.8333,22.06,89,100,2.6,PE,1712496392
291,santa ana,33.7456,-117.8678,10.29,74,20,0.0,US,1712496398
292,palma sola,-23.9634,-64.2987,22.11,98,100,1.47,AR,1712496403
293,vilyuchinsk,52.9306,158.4028,1.25,75,100,3.04,RU,1712496408
294,remire-montjoly,4.9167,-52.2667,31.02,66,75,5.66,GF,1712496260
295,codrington,-38.2667,141.9667,11.25,89,0,3.36,AU,1712496419
296,qui nhon,13.7667,109.2333,24.96,92,1,3.35,VN,1712496430
297,pasuquin,18.3328,120.6177,28.97,84,75,4.12,PH,1712496436
